UID,exp_2020,exp_2030,exp_2040,exp_2050,exp_2060,exp_2070,exp_2080,exp_2090,exp_2100
91,0.01926050640542586,0.020847170898481558,0.02962925035281398,0.0417821107886263,0.04164603103971812,0.07560842114005294,0.09555255269305225,0.10968068499495007,0.16744933625317976
92,8.767728448671875,13.647517319209403,15.940543323474936,19.748031864524183,28.02811842033559,26.22322598817192,30.49083972507443,31.253638893329327,30.57209297205859
93,0.18381549937327862,0.21288634366974746,0.4354738759611501,0.64506877728243,0.7423160676531795,0.7981570480150688,1.485790683475314,1.4410217541917407,1.467171370153621
94,47.773301685160234,58.53765553808552,57.265514428805716,69.07464081425064,72.41832712550419,74.8448196332442,75.77437008810881,75.63863294429314,76.86295949180975
95,46.913254940693996,46.694049385527215,48.89047762740073,52.54619043452082,55.514680194651646,54.717758841453545,60.08242279206418,59.178261035997004,64.39783045489169
96,23.259727485792983,31.818588846227772,31.22809955955118,38.04369861651154,42.881252273768894,45.19740971859319,45.17190757927665,47.05233599918495,47.2605765595819
97,26.947751625035437,37.07928111237751,37.864621329105624,42.43354736950137,45.73049225584964,44.453117647337635,47.18048858890326,48.82271188947936,47.45000110914667
98,4.820504282619393,6.7693958065908975,6.971583772892103,9.122090009062184,11.52239481251494,12.125575416979753,13.259069157876315,15.462387891229747,16.732239232487707
99,0.26718758753018806,0.31344620525629546,0.503987757126539,0.8464299370447407,0.7130167041656686,1.0434877801773146,1.7242697845370323,1.545077311018413,1.4873992621236627
100,0.11998238125106116,0.13646339832230603,0.20122298161631216,0.3570598923737541,0.24386288777186232,0.4993336866144017,0.9161476149405642,0.8955261846332139,0.8098640682872682
101,66.45899420576195,68.18810757635069,70.50776243767291,71.94704199891883,72.60589315153156,75.1450530632176,76.21419793366752,75.78492706787789,75.1298148913822
102,31.78807168977598,36.81867805884583,38.16260921983017,41.97592853284921,44.667614598382215,48.52052438694512,46.10358197257818,49.352858886298385,52.094490854803496
103,8.205202487341122,18.817280406569015,15.459448973741402,21.623708008901612,31.055628880797077,30.31183369332452,30.928468349314336,35.34478674368541,36.18374730630116
104,5.85802713331544,10.228588980740927,8.258331283302013,13.167422814644464,12.802835044711799,16.523786843589395,14.175815010123454,19.092634988272792,20.095191637921175
105,0.26547875230017953,0.30861088762833655,0.40017765820286916,0.5007554790273334,0.8279365061406588,0.7247064897385552,1.0916393208617603,1.1187235555338215,1.1224878280411077
106,23.32833553941669,30.52808955088068,28.81747562752895,31.413097184283647,34.043305967738476,35.0871577798604,32.60855502634878,34.96873550842394,35.90861216551331
107,0.3857461035251617,0.4776638925075531,0.7389997124671936,1.1356961965560912,1.2930429339408875,1.444478607177734,2.2637822031974792,2.2358451008796694,2.299004328250885
108,6.4647413368028905,6.808929679883908,8.412863956302594,9.020996929682886,10.874892280124044,11.81860303946203,14.272974842577906,12.705504913521427,13.072862605403571
109,6.117105564188629,6.425877252779435,7.734917982049301,8.61264073062188,10.507716238337112,12.570395991761234,13.801449097962347,13.00539441889288,14.251168732327296
110,46.255645613179965,55.249806634832154,54.52472411055063,59.92785277739599,62.91604035167327,64.8587317393414,62.80642203788291,67.5916078629655,66.07101692776652
111,37.81384064305213,42.99115581139324,42.31577305962425,45.16349406286248,49.28612014310625,51.247542363365106,48.703731763461086,54.52593254232143,58.854795055382866
112,8.848372029598366,8.084090409985759,9.663565352172492,10.110327477231035,13.003129353841464,14.806223668395285,13.620359092173242,11.781743588885366,15.275989493718958
113,6.761508544074088,7.689833038567672,8.589771493964824,9.50204728949347,10.82751014193787,11.994464009547205,12.141154862718937,10.775778159927022,12.388136379979034
114,7.988698994465082,11.716168224806967,10.64003783713272,9.587528209746102,13.488387574944568,13.872249893200921,12.178116633806274,12.151766547066915,16.550866425367673
115,15.839823844496987,21.492615211192504,21.86043932253828,25.149860051259814,27.94995258730102,27.912001464177514,29.544961590446043,31.127006869194553,30.630560680971257
116,1.9327822409387643,1.9924696822623673,2.52498581806529,3.759066087181934,3.4366553062136647,4.092182851081009,4.046835214913223,4.046644747786262,5.0230190090814375
117,2.644465815831752,2.8938698578782565,3.5689245504230294,3.9559160580651267,4.547024953581118,4.481872482664895,5.4158999763490545,6.290044627607313,5.6231365267854505
118,8.780831318617256,11.974770549065685,11.088529532015297,13.878674782715738,16.104527221115262,17.705817074748147,16.920829765250048,20.744299678604317,22.238997652510754
119,2.835008610406382,4.775781918449326,3.027298585965835,3.761581036119098,4.402150589240894,4.953641168366909,6.211873459273351,6.743569630554569,6.315120181981937
120,1.8883336085742637,1.5777738653610809,1.5838791633607503,2.06249719509096,2.3303468739675277,2.657137052798114,2.4891113353104015,2.8486314879377055,3.5833386811530596
121,1.867417760628928,1.632218836747843,1.558113761049193,2.0133226443434973,1.6326601999400139,1.9459371018518727,1.6873216557407342,1.8102659630825517,2.2515984082991616
122,13.179881986115209,17.75522751283671,16.254798575840805,21.45501841467351,22.86933115592226,24.53257034853758,22.935215109897847,27.635075086531394,27.715052755611215
123,13.482304805805772,12.747450140408485,13.775483235215763,15.75056209724308,18.979609849036187,19.23980078251399,20.690674409041932,21.61369740453753,26.906457932565125
124,0.027712926782311843,0.035493400998673624,0.03955246482983554,0.05710547330289476,0.05586487179985532,0.06748550730348249,0.08319971991415098,0.08652931623691895,0.08795102019048998
125,0.8618208533454309,1.0656263139227755,1.4631073529675196,2.259244371903153,2.3490924157866435,2.652853399206292,3.0111603574936168,3.738523877848624,4.079930730178134
126,0.18931808976149228,0.25577415747544385,0.34567599191446685,0.4711684929915993,0.4937114080164636,0.5302262577643577,0.6532892836482518,0.6748512301862316,0.7192235401153054
127,0.15534966020808977,0.19241380362173285,0.30350566915596167,0.43929970329371637,0.4469802925793006,0.5562465368152483,0.9306706678901957,0.8583882261647957,0.841263183938948
128,3.408771521794249,4.235915271232068,4.335704215801402,6.515837213304984,6.530679273487955,8.082279288190415,8.056128726873428,10.474836790131373,10.992755863720843
129,7.014309779000939,6.31244313838719,7.146296380082292,10.35346709256459,11.706289126296978,14.14734556912128,16.662158293124538,15.411239028947062,15.232597620943759
130,6.684766196440663,6.492027689579008,7.048845289870312,9.546270285701306,9.774226783671946,12.818874071109818,14.433641658820813,12.729494112798386,13.73979725010816
